,ID,Params,Observations
0,409,"[0.039208118569408965, 0.5272992795005881]","[  4.83089276  17.64152026  34.04942826  35.09662654  42.56787619
  44.1097686   48.87965992  84.20948682  86.10002307  88.5384439
  90.63719814  90.72837425  91.50060104 109.43338684 110.26614564
 112.21385215 139.16918262 147.50518273 157.71158028 158.74499004
 189.57125093 203.28607268 212.14500181 215.37227656 233.41592529
 252.79927563 275.03842262 298.21729948 298.63944685 300.30630948
 310.87329654 310.9782057  311.34970577 312.23145542 320.06400441
 342.46219342 360.        ]"
0,410,"[0.024340575548348425, 0.49280923511745245]","[  0.76935622   4.40212719  32.59908682  37.21215378  37.72221719
  68.38322437  70.94881814  70.96344622  88.78804417  99.60668557
 101.78705031 103.21376559 105.56107005 106.49801671 107.56438778
 111.29731093 111.93219315 113.58748656 115.88960457 141.54880032
 147.54100699 152.67532671 165.00747145 169.92390317 170.59912974
 173.50489854 179.70677887 198.33697812 229.11259794 250.32635859
 260.47192208 267.55161755 269.31234917 287.69702766 296.14506666
 300.26954664 310.4471512  341.09670526 344.37792002 358.31468845]"
0,411,"[0.0475115257026906, 0.47597090799527264]","[ 34.62532034  57.42545988  65.29754865  67.47745779  68.0765688
  72.46449913  83.77496528  95.32112426  98.25752632 100.28486447
 105.60842816 108.69911379 112.05990121 131.37422379 133.20126007
 137.9552659  146.07585877 162.19996962 164.74278878 185.17300135
 188.10755682 200.98510531 211.81646131 218.53957466 219.2741098
 256.06127569 257.96806042 286.63401736 297.20063755 306.24185759
 307.11450523 330.53715458 335.96914325 337.76880523 345.38013769
 346.42426073 352.8757608 ]"
0,412,"[0.06330405408329333, 0.5156848781052648]","[  5.76657396   9.47136487  12.91199508  36.22826076  38.64053793
  40.5324179   41.11045453  56.84567909  57.53912193  91.4257433
  91.82064056  92.48573062  95.34496314 102.4647594  105.35355508
 106.51675624 111.17816401 111.84550388 114.10333752 115.85081676
 125.74088522 126.03433677 137.79471283 148.93417148 157.55769467
 158.48379668 180.25554565 185.53871893 186.92431783 190.23684482
 192.17908991 192.48142342 194.92803176 204.24233597 206.56623117
 216.77582341 226.99772756 263.05160537 277.40982342 296.8545036
 313.18281129 315.42767989 315.4310011  317.44283075 317.50503209
 334.98698974 335.02427488 335.8937411  337.4288334  352.25484155]"
0,413,"[0.050158854485451654, 0.4792410817493358]","[ 19.28641295  22.35507956  22.58902529  28.56393603  29.2868354
  29.78673939  36.11462672  37.40069273  38.0417896   53.5607654
  55.48257508  62.25452481  66.46137456  73.92131501  78.75407669
  81.44737001  83.82475697  95.5857505  105.13060058 106.82175333
 115.85612063 116.38496085 123.09672615 124.24814642 125.8052155
 137.57183757 152.18019819 156.39196413 170.83064705 182.09936786
 203.67680917 203.71738557 205.92227955 252.72231205 253.42192124
 262.89886909 264.64379223 270.28489416 270.76907665 291.79199659
 300.2643593  335.36948483 339.16389266 356.37988623]"
0,414,"[0.018370483559977717, 0.49261257667496944]","[  9.70904614  17.61695316  33.34786613  37.89011937  38.85091919
  51.36465652  51.54813355  61.31465181  62.17438435  69.74308845
  70.61923826  72.09936991  78.79930868  84.32792173  85.57180565
 102.6114975  106.63104486 107.74981298 110.46063798 113.48525966
 115.79963979 120.19180168 132.80968207 134.49559361 134.74691487
 142.58103709 143.3786621  162.26385427 163.49410046 181.21757234
 201.35913339 222.55156269 255.20337008 256.86836427 296.06216175
 304.18602177 331.70489941 337.87186795 360.        ]"
0,415,"[0.0639209588225848, 0.4774679924776341]","[ 11.32979838  11.40348003  15.67334865  16.06344387  17.29673084
  27.03729997  45.03181371  51.17591934  57.26101774  58.23939614
  60.03804234  61.1451924   61.18863183  70.21804448  74.69021298
  77.35784127  81.42428115  87.37649919  89.08038621  91.14519933
  91.32807481  91.41032376  92.71154773  93.54670917 103.13199781
 113.24081398 120.1188728  134.17042559 140.83201486 149.42328007
 162.99568447 168.88191135 176.41900331 192.55513641 198.48283276
 220.34046368 250.90078762 255.54502792 296.46549085 298.18501698
 313.36802655 316.55839596 330.12444428 334.5626656  335.55217505
 347.86464909 350.01151525 356.28950423]"
0,416,"[0.04000088340519645, 0.4208452207629702]","[  7.20672486  16.05023005  25.71753096  40.91234715  53.89519647
  60.26649079  61.77473965  61.92241267  74.17355198  74.83148019
  75.79523498  80.06588439  84.60595472  87.55135604  90.05825451
  92.04997768  95.93532933  98.99881201 102.26800792 110.17079183
 115.0797757  119.01413499 123.25056422 124.49352438 130.71854436
 132.30039431 133.20504827 133.46650545 135.59824207 140.861397
 149.71316656 156.55116592 166.50618619 169.61713097 177.73668987
 204.27803293 205.69526858 225.5048868  227.30273974 247.17185679
 291.10416078 298.13064987 324.54381091 343.57169133]"
0,417,"[0.08622976323641898, 0.45598667728032055]","[  7.99483432  13.09149658  16.44014666  16.87086047  22.25342176
  25.23093827  36.50261248  37.4275222   38.62087781  39.6275562
  41.83098272  49.22437643  54.01335993  56.60414928  76.05045069
  76.85893414  91.80758532  99.85832646 104.28138906 106.77549887
 111.59225712 117.47361766 120.22668259 132.36605555 132.5662514
 132.74754376 133.57306891 151.90883628 154.74233884 155.67920546
 182.43384604 184.83093278 215.83288088 221.92422093 240.65971766
 240.99264504 241.79487513 242.04267587 242.23582742 262.55575479
 275.38485808 276.24659874 290.06450466 295.47418773 297.86657504
 300.38330616 301.35112911 328.79203714 334.08469612 334.66871121
 344.12921572]"
0,418,"[0.0485356387953614, 0.42250448722204126]","[  1.11502044  11.81717051  13.20722669  34.2946169   35.48697149
  44.24387416  49.26082127  60.15450977  63.15978403  66.02491034
  67.91111255  69.7052116   73.1665124   74.7330181   76.24402293
  77.94503035  79.58992466  79.83514768  82.002657    82.4787448
  84.05494201  84.20342951  89.63857218 104.61017947 106.78673357
 114.98688078 127.16229332 130.71485368 130.91357906 135.78884719
 149.85833376 153.98187522 160.19287474 167.19191967 177.75163634
 179.46839425 183.97596795 184.75248209 185.23944931 185.9724131
 190.64401953 200.40351196 203.31451179 247.75966458 284.8389315
 291.22145674 315.11181811 318.36489731 345.19595725 346.58174524]"
0,419,"[0.07398680955244184, 0.4766605690596763]","[  4.30457043   5.7354273   13.97680612  15.88420332  19.61565321
  22.65084475  23.57711578  39.25604769  40.2315199   49.30561561
  53.8683589   57.95364674  61.29324676  69.15101925  74.2055842
  74.53506296  90.70737351  92.16081086  93.6806567  104.19073612
 104.37470329 104.59758397 105.69050899 113.63729532 113.67727078
 117.34883673 119.27884573 123.47213578 138.17389038 142.37766811
 148.32360537 148.76578739 160.88513746 164.39036967 165.75473853
 209.18965315 224.0818235  227.85955048 232.58300142 235.0746663
 256.46427054 284.8811204  291.8217478  329.45077924 330.43723878
 335.4292015  347.85733679 355.47228429 360.        ]"
0,420,"[0.04074854117526017, 0.570884950961544]","[  9.80136456   9.91325634  10.57116831  11.89711612  12.11303533
  12.36933035  12.84314492  13.85143085  24.67469221  31.77382608
  38.5005596   59.69480566  61.73146441  64.81979942  76.10816356
  84.57573209  92.86415141  99.35623815 107.91072751 113.53924142
 117.81598659 120.85214504 125.76920679 142.78196822 156.87790618
 159.64195452 164.68607731 166.10181794 174.47594589 178.73045496
 196.9079484  212.66913155 235.29321403 238.71845876 257.68702985
 275.47074712 304.37375311 351.19398023 352.12180953 360.        ]"
0,421,"[0.056950098141464636, 0.49451663195280776]","[  2.73763864  12.63014512  30.11148854  37.10138263  37.4616064
  38.04834451  47.56322624  49.10167336  53.2407834   54.32779394
  57.73027456  59.01190025  72.32084006  80.72311335  83.88483612
  86.60293177  87.38027584 113.09173271 115.43877265 115.93992403
 124.88308606 128.40997076 142.96177151 160.55173411 178.13972277
 185.86164842 236.22812783 238.6022025  251.05982968 252.75554979
 254.21322402 278.42409683 326.84732389 331.77474539 338.36326854
 343.21723871 344.22201673 348.52287515 348.67618944 358.50405279
 360.        ]"
0,422,"[0.0871541767925952, 0.4440502117282889]","[  3.84469118   8.91628705  12.1309096   12.39707979  17.65154233
  19.39731281  29.6054712   39.34713619  46.83242503  50.63730492
  55.8589142   57.57661368  75.67772833  85.60508535 109.57621749
 112.33854903 118.41676216 124.1304674  124.23246821 124.6432791
 130.26184847 134.07405546 136.60941495 138.58031265 140.94678936
 158.25071111 164.72461008 172.93595938 183.52757704 207.740563
 220.43276457 227.62596914 228.72994525 229.50218087 230.29255081
 230.64749907 231.42622833 272.36273109 292.74144798 303.13993781
 303.33061876 304.11484582 312.72633936 317.35469481 322.01949322
 339.24559338 345.91524291 346.3002228  360.        ]"
0,423,"[0.0343549611936932, 0.47458188431796783]","[  7.20504891   9.37145624  18.52902811  25.01349648  30.65508712
  33.96015091  39.0218841   49.06700674  49.32679713  51.41516119
  71.57715371  72.27534378  77.5854431   77.67057423  84.53029905
  88.32950237 101.24999939 114.09091788 119.32635591 142.59229203
 148.65291612 148.94703905 162.99401433 165.5585875  180.84377703
 184.31729324 200.19641894 232.45765009 244.48557315 248.08997319
 284.29473639 298.86262551 299.28880252 299.62634293 301.7128126
 328.13548666 345.35224306 350.38249241 355.05815116]"
0,424,"[0.07238462355789572, 0.49249512855142524]","[  5.95418226  18.76987019  21.50470242  33.89345071  35.61350188
  37.21493324  38.48400979  49.5912631   51.87448782  55.3564844
  58.66006469  62.94958263  64.29543758  81.21712183  89.02357122
  95.94163996 100.16095375 100.63340141 112.02897274 117.20525026
 118.02965395 135.33915935 137.63112841 138.79088095 142.91427865
 144.10671538 157.00154578 162.67752935 167.66002798 176.7482367
 179.04150542 202.25033594 203.17081234 219.68056219 223.90972833
 240.65263814 250.43604853 262.57583532 295.9998666  298.10560485
 319.17756344 323.18131326 325.80939907 343.70317053 344.98644928
 351.70453209 352.18123976 352.22007697 353.15296606 354.53275569
 356.85454639]"
0,425,"[0.067002097827276, 0.5399406113682956]","[  1.86916626   5.46526219   9.25884777  10.79425997  18.90789765
  22.65977469  29.11391086  40.21628121  40.46140487  41.65297178
  43.53243012  43.57371329  46.44660505  52.77444148  58.47092046
  60.54545576  63.32108423  65.9072941   70.09341056  73.43464859
  79.26721169  82.66341929  82.80803745  84.83442392  85.30933119
  89.35447333  93.31946907  94.02155484  96.0758241   96.84715672
  99.39142666 100.40510064 100.76771087 107.21888218 114.91190687
 120.2483295  132.60444332 133.4280853  136.58698104 144.89950205
 150.96594566 173.36355069 173.49229593 176.04687454 184.53615283
 185.49317265 199.5681185  200.04908981 223.05915785 227.00163665
 227.08519436 227.68539477 228.81981348 252.5883056  302.5074678
 338.81795641 342.88063076 347.8701228  351.80699656 359.46283208]"
0,426,"[0.05695936544137007, 0.5642604741428847]","[  4.08365688  45.1656765   52.63924208  54.68501776  62.2219565
  62.95278964  67.65768165  70.05392386  71.5628016   75.8230842
  79.49581108  84.83065049  89.16670091  94.55443063  94.78398642
  96.06205693 109.27923387 111.02664565 112.68669309 115.97983675
 121.33771654 131.94671435 137.42500965 137.56898368 142.34413681
 144.4640075  145.19672205 148.75653316 149.55114428 161.36142362
 168.02789156 174.50762259 175.42541182 175.77671322 192.45449517
 199.61089454 203.71076774 220.21566449 221.76379955 228.58014599
 231.52908543 247.28385916 248.63317573 290.58362044 338.19893944]"
0,427,"[0.036725838306278014, 0.4864625131085261]","[ 14.893698    15.17751537  33.54824419  39.42086862  41.78922046
  42.39695131  43.42750729  53.56706205  60.47074355  77.75881067
  81.38592961  82.25643487  91.2065156   92.28147768  96.67493466
  96.92116816  98.94150161 100.16189883 100.29546013 101.47468464
 103.78839206 105.1669376  106.74640449 107.39314207 108.48435487
 114.27808392 125.7460363  133.40716907 135.34441105 136.49362573
 181.90846909 186.3882036  190.69422754 192.28050278 198.41627286
 202.88039989 296.64494085 314.90703364 315.23303972 329.72254393
 336.57209415 341.92123825]"
0,428,"[0.081760871356042, 0.4866696348232717]","[  1.14612049   3.06259744   4.01134469   6.43207642   6.62209292
  21.21532405  46.51221959  56.9529994   67.82471928  78.50294975
  81.6586349   83.71491245  84.69380451  92.37063931  93.91829436
  96.74044985 103.48848794 110.42138477 115.76160194 119.47565435
 119.80497374 123.92001992 125.01649779 125.61376232 126.53894511
 132.78881436 141.53944042 152.40909636 155.55151659 160.22628621
 181.84099092 199.32917137 204.96432228 210.22366248 219.88177159
 227.12184737 252.96931772 255.46858886 274.96008657 278.7222699
 298.67627589 302.31349543 311.00713497 331.82650607 340.2647702
 345.76764607 347.44693171 352.85659736 359.63689372]"
0,429,"[0.049597199936705395, 0.5045667741623339]","[  4.03360709   4.38217597   5.60810446  15.61414557  23.06359266
  32.08377601  36.1436671   44.98042902  51.63886068  57.01396707
  58.55818383  60.51248347  66.76530142  70.41724902  71.32297082
  78.36557148  94.61668493  97.2886094   97.65670096 110.43071998
 124.67346313 137.53912187 142.30149178 147.82147259 159.97765445
 166.9758216  170.2244868  194.84616743 201.34791474 207.95177571
 216.60099269 221.29953744 246.06174723 272.4263104  296.09192718
 296.90143705 298.20835223 298.73078796 300.6299883  310.61828394
 347.70932108 353.90976209]"
0,430,"[0.049724851004363045, 0.5124657098441644]","[  7.42096172   9.36054833  16.62752192  23.1712963   24.70876411
  32.19956193  39.18474189  41.17463095  62.98264131  81.95432279
  92.16925152 106.19748061 110.18977105 111.71643999 113.2187355
 127.08158651 135.98190859 136.81550427 156.65227503 168.40811695
 173.92029469 192.19056008 207.81568659 221.98731607 233.41222428
 255.17528464 255.71102341 296.23876773 296.300732   301.92504375
 333.82557692 342.38329497 342.52245335 343.43584071 344.51767955
 346.35004523 352.2712747 ]"
0,431,"[0.06723139128346627, 0.521044015313597]","[  0.41876467   3.43826791   8.7549339   11.56692262  22.61623407
  39.76558     41.29628443  43.41551755  44.47237057  50.50324172
  52.45283568  61.19179204  63.07688525  68.71184302  75.28770126
  78.00316101  78.82039878  80.44109377  80.68274286  84.54177967
  91.34825914  96.18305902  98.6791502  114.58284126 118.31371554
 120.72686    126.09422452 131.72352884 132.89411328 135.36014988
 136.57126665 140.14019583 141.16279213 144.0689773  145.69220481
 145.7306876  156.69481227 156.72942184 158.52024901 170.58366335
 171.92729582 172.57860258 172.67312229 173.71153738 174.29495426
 182.73449952 204.80449123 208.79710062 208.9936509  223.25415539
 241.21201483 258.16996935 264.12660057 298.18989614 318.43353962]"
0,432,"[0.05837660396654818, 0.4845845535386292]","[ 32.41320751  35.81293038  50.79588637  52.02450665  58.52581346
  81.56249049  82.55541803  90.55173147  98.38638103 109.32899347
 112.3619225  117.84039258 118.76620088 120.79868229 127.27925769
 139.89392605 142.27886313 146.62264744 149.17654441 151.21877555
 158.77231521 177.3433204  182.69296975 184.85221368 199.14601007
 200.83023023 201.61126082 202.11407834 241.72443703 262.63147573
 268.29648583 280.56709005 291.17147251 331.98026995 342.78693244
 346.40829288 348.58233596]"
0,433,"[0.0383245470780178, 0.6541099399098197]","[6.69691139e-02 1.30033169e+01 1.51065320e+01 1.54818108e+01
 1.78585432e+01 4.47664951e+01 4.55801235e+01 4.72244395e+01
 4.72425447e+01 7.84564264e+01 7.93197696e+01 8.00434271e+01
 8.10215189e+01 8.48982875e+01 8.51960121e+01 9.68086324e+01
 9.69534789e+01 9.91247220e+01 1.00466176e+02 1.01126211e+02
 1.01778348e+02 1.03145070e+02 1.04609869e+02 1.12720369e+02
 1.12766435e+02 1.14803718e+02 1.15463605e+02 1.19446482e+02
 1.27235572e+02 1.37166350e+02 1.50361386e+02 1.54389865e+02
 1.60406226e+02 1.60916111e+02 1.69227328e+02 1.81849227e+02
 1.97070335e+02 2.54349427e+02 2.62679182e+02 2.91436141e+02
 2.94782326e+02 2.96888807e+02 2.98296752e+02 3.01804911e+02
 3.12825379e+02 3.14062494e+02 3.17015529e+02 3.46814259e+02
 3.52878653e+02]"
